filename,subject,q1,q2,q3,q4,mora,word,initial_tone,final_tone,accented_mora,mora_dur,mora_int,mora_f0_max,word_dur,word_int,word_f0_range
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,wa,moosiwakearimasendesita,%L,L%,se,0.058840392961518106,66.83901129800965,146.49067210563226,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,ke,moosiwakearimasendesita,%L,L%,se,0.125453694272061,65.5417366852626,151.4524330209245,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,a,moosiwakearimasendesita,%L,L%,se,0.06701266976172904,69.30745255072615,139.36226269235783,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,ri,moosiwakearimasendesita,%L,L%,se,0.04739920544122289,61.99056004736686,138.18022253340112,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,ma,moosiwakearimasendesita,%L,L%,se,0.09561563856246691,62.95159948265383,140.79767701926713,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,se,moosiwakearimasendesita,%L,L%,se,0.12780987816605305,65.0932890921897,157.25629583032602,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,n,moosiwakearimasendesita,%L,L%,se,0.02410821656062212,60.246062820746545,130.46805116672883,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,de,moosiwakearimasendesita,%L,L%,se,0.08213138184211877,62.53528866383774,127.96658927548675,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,si,moosiwakearimasendesita,%L,L%,se,0.08907781712229834,59.76633399986874,--undefined--,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q010_T18_01_24,P20211210_16_46,39,85,16,1,ta,moosiwakearimasendesita,%L,L%,se,0.12903704045591735,62.39226281390393,99.0813026542152,1.072040774831827,63.99496338960481,63.78870833509653
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,mo,moosiwakearimasen,%L,L%,se,0.1755506096379711,58.87384673387128,154.4031320256292,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,o,moosiwakearimasen,%L,L%,se,0.10567142931728846,62.500621812426296,143.08561978618528,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,si,moosiwakearimasen,%L,L%,se,0.14434753627026442,60.3479809063898,154.6974420490627,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,wa,moosiwakearimasen,%L,L%,se,0.10896449239221084,66.55209054243802,148.40598140277305,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,ke,moosiwakearimasen,%L,L%,se,0.1337823355511858,65.74206255005063,155.10686818920522,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,a,moosiwakearimasen,%L,L%,se,0.05415636474852925,69.35003522159997,141.639787464476,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,ri,moosiwakearimasen,%L,L%,se,0.0436744877004267,65.7071348838406,145.25497585979588,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,ma,moosiwakearimasen,%L,L%,se,0.08996944466287915,63.3151175471491,146.48816704336397,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,se,moosiwakearimasen,%L,L%,se,0.14936674793545945,65.31685052907706,164.98635460998295,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q011_T18_05_26,P20211210_16_46,67,2,91,1,n,moosiwakearimasen,%L,L%,se,0.04576132273972222,54.902308859210095,135.5714628485563,1.0512447709559374,64.28290536401792,50.38253386148085
P20211210_16_46_Q013_T17_52_09,P20211210_16_46,13,37,64,1,su,sumimasen,%L,L%,se,0.1631206511409009,43.04823653398092,129.61602137372526,0.6733217358094012,58.11681771692256,68.61583505554323
P20211210_16_46_Q013_T17_52_09,P20211210_16_46,13,37,64,1,mi,sumimasen,%L,L%,se,0.11863320082974604,55.04991014057124,130.07080447060991,0.6733217358094012,58.11681771692256,68.61583505554323
P20211210_16_46_Q013_T17_52_09,P20211210_16_46,13,37,64,1,ma,sumimasen,%L,L%,se,0.1365065020548002,62.26746187166779,145.0560879760044,0.6733217358094012,58.11681771692256,68.61583505554323
P20211210_16_46_Q013_T17_52_09,P20211210_16_46,13,37,64,1,se,sumimasen,%L,L%,se,0.15817760110632817,59.47899757535379,168.88928165124804,0.6733217358094012,58.11681771692256,68.61583505554323
P20211210_16_46_Q013_T17_52_09,P20211210_16_46,13,37,64,1,n,sumimasen,%L,L%,se,0.09688378067762593,54.08081955577775,138.52598619354015,0.6733217358094012,58.11681771692256,68.61583505554323
P20211210_16_46_Q014_T18_03_31,P20211210_16_46,74,96,14,1,mo,moosiwakenaidesu,%L,L%,i,0.13202680067610795,53.94650901096576,134.19913420739027,1.2990716312519197,60.18533258230676,42.779131274590895
P20211210_16_46_Q014_T18_03_31,P20211210_16_46,74,96,14,1,o,moosiwakenaidesu,%L,L%,i,0.0472573698101274,57.79851030423983,135.12670457122834,1.2990716312519197,60.18533258230676,42.779131274590895
P20211210_16_46_Q014_T18_03_31,P20211210_16_46,74,96,14,1,si,moosiwakenaidesu,%L,L%,i,0.12325786720928666,60.50335319093341,143.482203248292,1.2990716312519197,60.18533258230676,42.779131274590895
P20211210_16_46_Q014_T18_03_31,P20211210_16_46,74,96,14,1,wa,moosiwakenaidesu,%L,L%,i,0.060336018913636824,66.42810938398844,135.9254568131345,1.2990716312519197,60.18533258230676,42.779131274590895
P20211210_16_46_Q014_T18_03_31,P20211210_16_46,74,96,14,1,ke,moosiwakenaidesu,%L,L%,i,0.10777007051222132,62.874837909855046,145.9834180673927,1.2990716312519197,60.18533258230676,42.779131274590895
P20211210_16_46_Q014_T18_03_31,P20211210_16_46,74,96,14,1,na,moosiwakenaidesu,%L,L%,i,0.09998540277116974,62.86827206890153,131.10766129629636,1.2990716312519197,60.18533258230676,42.779131274590895
P20211210_16_46_Q014_T18_03_31,P20211210_16_46,74,96,14,1,i,moosiwakenaidesu,%L,L%,i,0.04740687200357163,63.387489532425825,131.0526672463173,1.2990716312519197,60.18533258230676,42.779131274590895
P20211210_16_46_Q014_T18_03_31,P20211210_16_46,74,96,14,1,de,moosiwakenaidesu,%L,L%,i,0.14208369699722212,62.717026735323074,122.95473490818311,1.2990716312519197,60.18533258230676,42.779131274590895
P20211210_16_46_Q014_T18_03_31,P20211210_16_46,74,96,14,1,su,moosiwakenaidesu,%L,L%,i,0.5389475323585762,53.45852125216696,--undefined--,1.2990716312519197,60.18533258230676,42.779131274590895
P20211210_16_46_Q015_T17_28_04,P20211210_16_46,34,63,31,1,go,gomenne,%L,H%,NA,0.04901817759689964,48.34195019909906,105.19894536555329,0.3994479746344548,56.54128426255103,61.39558692114268
P20211210_16_46_Q015_T17_28_04,P20211210_16_46,34,63,31,1,me,gomenne,%L,H%,NA,0.1273513164843798,54.30607900237243,123.01988749381437,0.3994479746344548,56.54128426255103,61.39558692114268
P20211210_16_46_Q015_T17_28_04,P20211210_16_46,34,63,31,1,n,gomenne,%L,H%,NA,0.06837654576342544,55.27069765069086,130.0923892937227,0.3994479746344548,56.54128426255103,61.39558692114268
P20211210_16_46_Q015_T17_28_04,P20211210_16_46,34,63,31,1,ne,gomenne,%L,H%,NA,0.15470193478974992,58.876781143094576,162.5961516485575,0.3994479746344548,56.54128426255103,61.39558692114268
P20211210_16_46_Q019_T17_15_47,P20211210_16_46,76,92,22,1,mo,moosiwakenaidesu,%L,L%,na,0.07960924735229713,53.30813139373194,135.10992368520735,0.8583147972279255,59.53016557933802,298.2254463526713
P20211210_16_46_Q019_T17_15_47,P20211210_16_46,76,92,22,1,o,moosiwakenaidesu,%L,L%,na,0.025710978648867733,54.460227219092175,136.3966292051907,0.8583147972279255,59.53016557933802,298.2254463526713
P20211210_16_46_Q019_T17_15_47,P20211210_16_46,76,92,22,1,si,moosiwakenaidesu,%L,L%,na,0.11589127689489653,58.55428467166111,153.40902543808855,0.8583147972279255,59.53016557933802,298.2254463526713
P20211210_16_46_Q019_T17_15_47,P20211210_16_46,76,92,22,1,wa,moosiwakenaidesu,%L,L%,na,0.06216684389726235,63.61822068575033,151.48201029419135,0.8583147972279255,59.53016557933802,298.2254463526713
P20211210_16_46_Q019_T17_15_47,P20211210_16_46,76,92,22,1,ke,moosiwakenaidesu,%L,L%,na,0.12663616349442341,61.46106948042761,152.94559455045876,0.8583147972279255,59.53016557933802,298.2254463526713
P20211210_16_46_Q019_T17_15_47,P20211210_16_46,76,92,22,1,na,moosiwakenaidesu,%L,L%,na,0.10714423156954467,60.68996361848993,146.81074865618967,0.8583147972279255,59.53016557933802,298.2254463526713
P20211210_16_46_Q019_T17_15_47,P20211210_16_46,76,92,22,1,i,moosiwakenaidesu,%L,L%,na,0.05065446539776941,60.35771395103792,143.26629783525968,0.8583147972279255,59.53016557933802,298.2254463526713
P20211210_16_46_Q019_T17_15_47,P20211210_16_46,76,92,22,1,de,moosiwakenaidesu,%L,L%,na,0.08941871218171937,60.54217539209111,137.6006794231691,0.8583147972279255,59.53016557933802,298.2254463526713
P20211210_16_46_Q019_T17_15_47,P20211210_16_46,76,92,22,1,su,moosiwakenaidesu,%L,L%,na,0.20108287779114487,54.80494069852857,392.01267567595863,0.8583147972279255,59.53016557933802,298.2254463526713
P20211210_16_46_Q022_T16_59_19,P20211210_16_46,74,70,23,1,go,gomen,%L,L%,me,0.1351959536598567,53.636709863822354,114.40849197819065,0.33063288586218575,56.756558042059794,15.59567360594491
P20211210_16_46_Q022_T16_59_19,P20211210_16_46,74,70,23,1,me,gomen,%L,L%,me,0.12919401747984138,58.49929630994359,115.75224415859707,0.33063288586218575,56.756558042059794,15.59567360594491
P20211210_16_46_Q022_T16_59_19,P20211210_16_46,74,70,23,1,n,gomen,%L,L%,me,0.06624291472248767,57.10259321207101,111.42356400673661,0.33063288586218575,56.756558042059794,15.59567360594491
P20211210_16_46_Q023_T17_21_05,P20211210_16_46,81,65,21,1,mo,moosiwakenaidesu,%L,L%,na,0.10146101311065014,51.45001221950126,122.9512950684603,1.1976074658336882,55.51567694764404,480.6522725873866
P20211210_16_46_Q023_T17_21_05,P20211210_16_46,81,65,21,1,o,moosiwakenaidesu,%L,L%,na,0.06029816529136356,54.08344634049694,131.03913532250542,1.1976074658336882,55.51567694764404,480.6522725873866
P20211210_16_46_Q023_T17_21_05,P20211210_16_46,81,65,21,1,si,moosiwakenaidesu,%L,L%,na,0.15415357039705113,55.74831960297583,141.28270352599293,1.1976074658336882,55.51567694764404,480.6522725873866
P20211210_16_46_Q023_T17_21_05,P20211210_16_46,81,65,21,1,wa,moosiwakenaidesu,%L,L%,na,0.06766400009399298,59.583270527127034,140.5848343247672,1.1976074658336882,55.51567694764404,480.6522725873866
P20211210_16_46_Q023_T17_21_05,P20211210_16_46,81,65,21,1,ke,moosiwakenaidesu,%L,L%,na,0.13108296802470343,57.0550197092398,141.12527405671835,1.1976074658336882,55.51567694764404,480.6522725873866
P20211210_16_46_Q023_T17_21_05,P20211210_16_46,81,65,21,1,na,moosiwakenaidesu,%L,L%,na,0.11441796736480936,57.59373607797307,132.05761803970782,1.1976074658336882,55.51567694764404,480.6522725873866
P20211210_16_46_Q023_T17_21_05,P20211210_16_46,81,65,21,1,i,moosiwakenaidesu,%L,L%,na,0.04928719597728848,57.54686870506147,131.66744057192972,1.1976074658336882,55.51567694764404,480.6522725873866
P20211210_16_46_Q023_T17_21_05,P20211210_16_46,81,65,21,1,de,moosiwakenaidesu,%L,L%,na,0.1158096677796574,56.36134470380871,124.56117289857238,1.1976074658336882,55.51567694764404,480.6522725873866
P20211210_16_46_Q023_T17_21_05,P20211210_16_46,81,65,21,1,su,moosiwakenaidesu,%L,L%,na,0.4034329177941718,52.20734251468768,574.5183804772091,1.1976074658336882,55.51567694764404,480.6522725873866
P20211210_16_46_Q024_T17_01_30,P20211210_16_46,87,62,22,1,go,gomen,%L,L%,me,0.12825640309563746,46.23057833743307,96.86012336969154,0.45973979679945787,51.994220299548246,18.875680647031103
P20211210_16_46_Q024_T17_01_30,P20211210_16_46,87,62,22,1,me,gomen,%L,L%,me,0.24934359690436247,54.18907220481603,110.08098497348861,0.45973979679945787,51.994220299548246,18.875680647031103
P20211210_16_46_Q024_T17_01_30,P20211210_16_46,87,62,22,1,n,gomen,%L,L%,me,0.08213979679945793,43.78436641288343,98.95205066564147,0.45973979679945787,51.994220299548246,18.875680647031103
P20211210_16_46_Q025_T17_49_11,P20211210_16_46,43,40,45,1,go,gomen,%L,H%,NA,0.1538101523362856,55.145630745442915,113.83697907169808,0.35027111080974394,56.828610708000994,31.239955044696117
P20211210_16_46_Q025_T17_49_11,P20211210_16_46,43,40,45,1,me,gomen,%L,H%,NA,0.14689897182290879,58.4255197036162,137.5764078209197,0.35027111080974394,56.828610708000994,31.239955044696117
P20211210_16_46_Q025_T17_49_11,P20211210_16_46,43,40,45,1,n,gomen,%L,H%,NA,0.04956198665054956,55.15236688575605,136.41988076922132,0.35027111080974394,56.828610708000994,31.239955044696117
P20211210_16_46_Q026_T18_07_56,P20211210_16_46,83,40,66,1,go,gomen,%L,L%,me,0.13933002513776938,50.889813252099636,111.78935507909486,0.3674628796235705,60.43510498304704,38.72730026734058
P20211210_16_46_Q026_T18_07_56,P20211210_16_46,83,40,66,1,me,gomen,%L,L%,me,0.1792849588169828,63.09340347147169,146.79161994750694,0.3674628796235705,60.43510498304704,38.72730026734058
P20211210_16_46_Q026_T18_07_56,P20211210_16_46,83,40,66,1,n,gomen,%L,L%,me,0.04884789566881831,56.838191424974994,137.60188497419392,0.3674628796235705,60.43510498304704,38.72730026734058
P20211210_16_46_Q027_T18_06_35,P20211210_16_46,59,70,11,1,mo,moosiwakenaidesu,%L,L%,na,0.08625983433365092,52.655472337073626,151.51341625251615,1.3650109180622774,58.265376762877125,460.3761440851468
P20211210_16_46_Q027_T18_06_35,P20211210_16_46,59,70,11,1,o,moosiwakenaidesu,%L,L%,na,0.03895081889007734,58.273033494466276,126.92697917478392,1.3650109180622774,58.265376762877125,460.3761440851468
P20211210_16_46_Q027_T18_06_35,P20211210_16_46,59,70,11,1,si,moosiwakenaidesu,%L,L%,na,0.09445573580843769,58.25636578417481,--undefined--,1.3650109180622774,58.265376762877125,460.3761440851468
P20211210_16_46_Q027_T18_06_35,P20211210_16_46,59,70,11,1,wa,moosiwakenaidesu,%L,L%,na,0.09355911420335339,65.46632598193067,149.765107744932,1.3650109180622774,58.265376762877125,460.3761440851468
P20211210_16_46_Q027_T18_06_35,P20211210_16_46,59,70,11,1,ke,moosiwakenaidesu,%L,L%,na,0.08958688344717824,61.692961854453394,156.94187655330944,1.3650109180622774,58.265376762877125,460.3761440851468
P20211210_16_46_Q027_T18_06_35,P20211210_16_46,59,70,11,1,na,moosiwakenaidesu,%L,L%,na,0.0830794707796163,60.33149621983614,144.45613415027407,1.3650109180622774,58.265376762877125,460.3761440851468
P20211210_16_46_Q027_T18_06_35,P20211210_16_46,59,70,11,1,i,moosiwakenaidesu,%L,L%,na,0.05160983502935235,60.12220123906154,138.6613143311508,1.3650109180622774,58.265376762877125,460.3761440851468
P20211210_16_46_Q027_T18_06_35,P20211210_16_46,59,70,11,1,de,moosiwakenaidesu,%L,L%,na,0.10224589958645369,58.41380276131598,117.93233490161992,1.3650109180622774,58.265376762877125,460.3761440851468
P20211210_16_46_Q027_T18_06_35,P20211210_16_46,59,70,11,1,su,moosiwakenaidesu,%L,L%,na,0.7252633259841574,52.693141654156605,564.2062687377521,1.3650109180622774,58.265376762877125,460.3761440851468
P20211210_16_46_Q028_T18_07_35,P20211210_16_46,20,18,89,0,go,gomenne,%L,H%,NA,0.04443334497129037,48.658386880920965,--undefined--,0.44954821704886694,58.435535819524624,52.50608975528965
P20211210_16_46_Q028_T18_07_35,P20211210_16_46,20,18,89,0,me,gomenne,%L,H%,NA,0.12831327621580613,56.796229626015915,124.56712141535432,0.44954821704886694,58.435535819524624,52.50608975528965
P20211210_16_46_Q028_T18_07_35,P20211210_16_46,20,18,89,0,n,gomenne,%L,H%,NA,0.05891112681606192,57.622038630518645,130.5454795352995,0.44954821704886694,58.435535819524624,52.50608975528965
P20211210_16_46_Q028_T18_07_35,P20211210_16_46,20,18,89,0,ne,gomenne,%L,H%,NA,0.21789046904570852,59.93938737346682,169.58702531596214,0.44954821704886694,58.435535819524624,52.50608975528965
P20211210_16_46_Q029_T17_13_35,P20211210_16_46,92,80,7,1,go,gomen,%L,L%,me,0.06751799114677626,54.01203068593625,122.00724331702443,0.2714640881159043,60.54647363965654,38.44828926345653
P20211210_16_46_Q029_T17_13_35,P20211210_16_46,92,80,7,1,me,gomen,%L,L%,me,0.1593981440475437,62.375054478740566,151.82805691276093,0.2714640881159043,60.54647363965654,38.44828926345653
P20211210_16_46_Q029_T17_13_35,P20211210_16_46,92,80,7,1,n,gomen,%L,L%,me,0.04454795292158431,55.398782685918945,129.4441298097455,0.2714640881159043,60.54647363965654,38.44828926345653
P20211210_16_46_Q030_T17_24_40,P20211210_16_46,32,39,87,1,go,gomenne,%L,H%,NA,0.06892052594393439,50.48708888288502,115.66453936274668,0.547785062893047,58.036017758470905,47.93673845906768
P20211210_16_46_Q030_T17_24_40,P20211210_16_46,32,39,87,1,me,gomenne,%L,H%,NA,0.17138309743441937,56.10694017217276,126.91086619578715,0.547785062893047,58.036017758470905,47.93673845906768
P20211210_16_46_Q030_T17_24_40,P20211210_16_46,32,39,87,1,n,gomenne,%L,H%,NA,0.06804917104013697,55.230707625228675,132.0006227563386,0.547785062893047,58.036017758470905,47.93673845906768
P20211210_16_46_Q030_T17_24_40,P20211210_16_46,32,39,87,1,ne,gomenne,%L,H%,NA,0.23943226847455623,60.15574419322316,158.2767770289536,0.547785062893047,58.036017758470905,47.93673845906768
P20211210_16_46_Q033_T17_26_33,P20211210_16_46,64,91,8,1,su,sumimasen,%L,L%,se,0.1378541780904035,41.91461445927763,125.74639676768314,0.6857361679368791,53.83833824368985,65.43085464996426
P20211210_16_46_Q033_T17_26_33,P20211210_16_46,64,91,8,1,mi,sumimasen,%L,L%,se,0.12018056551471074,52.14700496407726,125.74639676768314,0.6857361679368791,53.83833824368985,65.43085464996426
P20211210_16_46_Q033_T17_26_33,P20211210_16_46,64,91,8,1,ma,sumimasen,%L,L%,se,0.1366759372520241,55.643881011540934,147.1460403320903,0.6857361679368791,53.83833824368985,65.43085464996426
P20211210_16_46_Q033_T17_26_33,P20211210_16_46,64,91,8,1,se,sumimasen,%L,L%,se,0.20737038755479498,55.99051578442765,164.6707682427768,0.6857361679368791,53.83833824368985,65.43085464996426
P20211210_16_46_Q033_T17_26_33,P20211210_16_46,64,91,8,1,n,sumimasen,%L,L%,se,0.08365509952494576,51.422002174472794,129.34134582736357,0.6857361679368791,53.83833824368985,65.43085464996426
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,mo,moosiwakearimasen,%LH,LHL%,ke,0.09134603874453617,50.96829126368028,128.479902974667,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,o,moosiwakearimasen,%LH,LHL%,ke,0.05962106720451754,53.72171701901729,127.09351554694936,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,si,moosiwakearimasen,%LH,LHL%,ke,0.15096710594905383,56.49391553236043,139.52096062673323,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,wa,moosiwakearimasen,%LH,LHL%,ke,0.06673183668762506,61.83354010685929,130.29387868301504,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,ke,moosiwakearimasen,%LH,LHL%,ke,0.1564369286283671,60.75339382145485,130.33402446105276,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,a,moosiwakearimasen,%LH,LHL%,ke,0.03610082968346928,62.785394448909955,127.62902545018251,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,ri,moosiwakearimasen,%LH,LHL%,ke,0.04485254597037103,58.407553605835375,127.93524259995495,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,ma,moosiwakearimasen,%LH,LHL%,ke,0.11439711478289882,56.478246144085,127.57333526105609,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,se,moosiwakearimasen,%LH,LHL%,ke,0.18791308392775896,58.27861892085284,135.67820724631014,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q036_T17_29_32,P20211210_16_46,19,32,23,1,n,moosiwakearimasen,%LH,LHL%,ke,0.05600000000000005,52.55427596852904,110.51929681240514,0.9643665515785979,58.403069001133865,38.85757962700612
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,mo,moosiwakenaidesu,%LH,LHL%,n,0.10904149664741358,53.49980696020345,125.45649342182863,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,o,moosiwakenaidesu,%LH,LHL%,n,0.047100764824030694,56.19027395518272,125.1039997567882,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,si,moosiwakenaidesu,%LH,LHL%,n,0.1664657167753416,57.38248520259201,131.7394026989885,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,wa,moosiwakenaidesu,%LH,LHL%,n,0.06968332330130567,56.180071210256145,117.61653375794259,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,ke,moosiwakenaidesu,%LH,LHL%,n,0.13291448703767572,57.75182627432577,144.09886458098276,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,n,moosiwakenaidesu,%LH,LHL%,n,0.03613209356364,54.86970256486061,117.77088331623376,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,a,moosiwakenaidesu,%LH,LHL%,n,0.0761354828662415,58.55498914099945,117.47169665057945,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,i,moosiwakenaidesu,%LH,LHL%,n,0.04258425312857561,57.49358099209758,112.48571751791182,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,de,moosiwakenaidesu,%LH,LHL%,n,0.11327112877852241,55.34888920935177,106.87329335042853,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q037_T17_34_17,P20211210_16_46,100,100,12,1,su,moosiwakenaidesu,%LH,LHL%,n,0.3251888420727602,51.147290927201674,--undefined--,1.118517588995507,55.68344155452489,51.46553515791645
P20211210_16_46_Q038_T17_50_36,P20211210_16_46,61,13,10,1,go,gomenne,%LH,LHL%,n,0.06859909058063718,48.13733805840724,115.56046601439253,0.5788635588722257,55.089558134211245,41.857386911735475
P20211210_16_46_Q038_T17_50_36,P20211210_16_46,61,13,10,1,me,gomenne,%LH,LHL%,n,0.1672690153884029,53.99132628088382,122.09759456555416,0.5788635588722257,55.089558134211245,41.857386911735475
P20211210_16_46_Q038_T17_50_36,P20211210_16_46,61,13,10,1,n,gomenne,%LH,LHL%,n,0.07611679913741931,54.18689693983288,122.45733104303318,0.5788635588722257,55.089558134211245,41.857386911735475
P20211210_16_46_Q038_T17_50_36,P20211210_16_46,61,13,10,1,ne,gomenne,%LH,LHL%,n,0.26687865376576636,56.54697293689482,147.9187335555445,0.5788635588722257,55.089558134211245,41.857386911735475
P20211210_16_46_Q039_T17_35_28,P20211210_16_46,39,38,40,1,su,sumimasen,%LH,LHL%,ma,0.17741065190111233,45.16114740786656,135.51090753269048,0.7581533327336598,58.55269095120893,56.8619317952913
P20211210_16_46_Q039_T17_35_28,P20211210_16_46,39,38,40,1,mi,sumimasen,%LH,LHL%,ma,0.13998809251572153,56.045917938758116,132.67369011286326,0.7581533327336598,58.55269095120893,56.8619317952913
P20211210_16_46_Q039_T17_35_28,P20211210_16_46,39,38,40,1,ma,sumimasen,%LH,LHL%,ma,0.1524622789775184,60.68382872466751,142.3872872712472,0.7581533327336598,58.55269095120893,56.8619317952913
P20211210_16_46_Q039_T17_35_28,P20211210_16_46,39,38,40,1,se,sumimasen,%LH,LHL%,ma,0.1912708590808868,61.69890892179711,154.6058021170158,0.7581533327336598,58.55269095120893,56.8619317952913
P20211210_16_46_Q039_T17_35_28,P20211210_16_46,39,38,40,1,n,sumimasen,%LH,LHL%,ma,0.0970214502584208,53.10609145775889,123.91117292968511,0.7581533327336598,58.55269095120893,56.8619317952913
P20211210_16_46_Q040_T17_17_24,P20211210_16_46,84,79,26,1,su,sumimasen,%LH,LHL%,ma,0.15849878491649783,47.11950388198363,--undefined--,0.6911284226010079,56.66974354317127,47.93138341404436
P20211210_16_46_Q040_T17_17_24,P20211210_16_46,84,79,26,1,mi,sumimasen,%LH,LHL%,ma,0.13822568452020156,53.85213441045742,125.86134780174432,0.6911284226010079,56.66974354317127,47.93138341404436
P20211210_16_46_Q040_T17_17_24,P20211210_16_46,84,79,26,1,ma,sumimasen,%LH,LHL%,ma,0.1253246206316494,56.97096907956349,130.50925922472396,0.6911284226010079,56.66974354317127,47.93138341404436
P20211210_16_46_Q040_T17_17_24,P20211210_16_46,84,79,26,1,se,sumimasen,%LH,LHL%,ma,0.19097309698081932,60.347921556430926,148.55567340965226,0.6911284226010079,56.66974354317127,47.93138341404436
P20211210_16_46_Q040_T17_17_24,P20211210_16_46,84,79,26,1,n,sumimasen,%LH,LHL%,ma,0.07810623555183982,51.0741988277192,114.36336821282083,0.6911284226010079,56.66974354317127,47.93138341404436
P20211210_16_46_Q041_T18_03_06,P20211210_16_46,72,21,65,1,su,sumimasen,%LH,LHL%,ma,0.14490910185386152,48.107231512599256,--undefined--,0.6723782326019176,61.7727634505799,69.93360726921269
P20211210_16_46_Q041_T18_03_06,P20211210_16_46,72,21,65,1,mi,sumimasen,%LH,LHL%,ma,0.10433455333478037,59.23493121476579,155.89586317582328,0.6723782326019176,61.7727634505799,69.93360726921269
P20211210_16_46_Q041_T18_03_06,P20211210_16_46,72,21,65,1,ma,sumimasen,%LH,LHL%,ma,0.12027455453870517,66.62172329507698,167.14970317220462,0.6723782326019176,61.7727634505799,69.93360726921269
